PCON24CD,Seat,Region, mean_Con, mean_Lab, mean_LDem, mean_Green, mean_Reform, mean_Plaid, mean_SNP, mean_Other, lo_Con, lo_Lab, lo_LDem, lo_Green, lo_Reform, lo_Plaid, lo_SNP, lo_Other, hi_Con, hi_Lab, hi_LDem, hi_Green, hi_Reform, hi_Plaid, hi_SNP, hi_Other
E14001063,Aldershot,South East,30.90271429,  36.01 ,  9.71 ,  3.12 ,  18.48 ,  -   ,  -   ,  1.78 ,  23.51 ,  26.99 ,  3.37 ,  0.51 ,  9.66 ,  -   ,  -   ,  0.37 ,  37.83 ,  45.09 ,  20.46 ,  8.63 ,  29.17 ,  -   ,  -   ,  4.78 
E14001064,Aldridge-Brownhills,West Midlands,34.74105609,  42.81 ,  4.92 ,  2.22 ,  15.31 ,  -   ,  -   ,  -   ,  26.99 ,  33.23 ,  1.31 ,  0.27 ,  6.56 ,  -   ,  -   ,  -   ,  42.53 ,  51.88 ,  11.74 ,  6.55 ,  26.16 ,  -   ,  -   ,  -   
E14001065,Altrincham and Sale West,North West,27.55025657,  45.11 ,  13.44 ,  1.89 ,  10.79 ,  -   ,  -   ,  1.22 ,  22.03 ,  37.00 ,  6.51 ,  0.32 ,  5.46 ,  -   ,  -   ,  0.23 ,  32.82 ,  53.94 ,  22.52 ,  5.43 ,  18.35 ,  -   ,  -   ,  3.51 
E14001066,Amber Valley,East Midlands,27.62594787,  43.30 ,  3.31 ,  5.88 ,  19.88 ,  -   ,  -   ,  -   ,  20.74 ,  34.31 ,  0.85 ,  1.22 ,  10.76 ,  -   ,  -   ,  -   ,  35.06 ,  52.23 ,  7.88 ,  14.20 ,  29.80 ,  -   ,  -   ,  -   
E14001067,Arundel and South Downs,South East,31.16873057,  25.24 ,  15.73 ,  15.39 ,  10.97 ,  -   ,  -   ,  1.51 ,  22.77 ,  16.61 ,  6.86 ,  5.87 ,  4.67 ,  -   ,  -   ,  0.26 ,  39.51 ,  34.94 ,  28.05 ,  29.57 ,  20.75 ,  -   ,  -   ,  4.94 
E14001068,Ashfield,East Midlands,16.71481964,  30.22 ,  3.47 ,  3.81 ,  31.07 ,  -   ,  -   ,  14.72 ,  11.63 ,  20.81 ,  0.99 ,  0.99 ,  19.22 ,  -   ,  -   ,  6.32 ,  22.86 ,  40.08 ,  7.61 ,  9.50 ,  42.60 ,  -   ,  -   ,  25.93 
E14001069,Ashford,South East,27.85298474,  36.99 ,  7.52 ,  6.65 ,  19.67 ,  -   ,  -   ,  1.31 ,  21.58 ,  28.97 ,  2.78 ,  2.21 ,  11.37 ,  -   ,  -   ,  0.26 ,  34.68 ,  45.25 ,  14.61 ,  12.56 ,  30.63 ,  -   ,  -   ,  3.74 
E14001070,Ashton-under-Lyne,North West,14.8852574,  53.69 ,  2.84 ,  4.66 ,  18.45 ,  -   ,  -   ,  5.48 ,  11.10 ,  44.22 ,  0.63 ,  1.17 ,  10.19 ,  -   ,  -   ,  1.50 ,  19.52 ,  62.76 ,  7.43 ,  10.63 ,  29.24 ,  -   ,  -   ,  12.07 
E14001071,Aylesbury,South East,24.40915298,  26.30 ,  25.97 ,  3.73 ,  18.61 ,  -   ,  -   ,  0.98 ,  18.18 ,  19.41 ,  15.32 ,  0.86 ,  10.63 ,  -   ,  -   ,  0.18 ,  30.98 ,  34.04 ,  38.87 ,  8.88 ,  27.90 ,  -   ,  -   ,  3.23 
E14001072,Banbury,South East,26.71266403,  30.31 ,  17.52 ,  8.92 ,  15.47 ,  -   ,  -   ,  1.06 ,  20.71 ,  21.80 ,  8.30 ,  2.77 ,  8.06 ,  -   ,  -   ,  0.18 ,  32.50 ,  39.47 ,  28.50 ,  19.96 ,  25.14 ,  -   ,  -   ,  3.36 
E14001073,Barking,London,13.18403121,  56.97 ,  5.21 ,  4.57 ,  12.70 ,  -   ,  -   ,  7.36 ,  9.79 ,  46.09 ,  1.28 ,  1.03 ,  6.29 ,  -   ,  -   ,  1.75 ,  16.89 ,  67.24 ,  12.09 ,  11.13 ,  21.61 ,  -   ,  -   ,  17.26 
E14001074,Barnsley North,Yorkshire and The Humber,7.62255907,  50.11 ,  4.38 ,  10.04 ,  24.84 ,  -   ,  -   ,  3.00 ,  5.16 ,  37.50 ,  0.99 ,  3.03 ,  14.43 ,  -   ,  -   ,  0.51 ,  10.80 ,  62.40 ,  10.98 ,  21.67 ,  36.54 ,  -   ,  -   ,  7.62 
E14001075,Barnsley South,Yorkshire and The Humber,8.723642464,  42.92 ,  10.33 ,  4.61 ,  30.78 ,  -   ,  -   ,  2.62 ,  6.09 ,  32.99 ,  3.13 ,  0.93 ,  19.75 ,  -   ,  -   ,  0.50 ,  12.07 ,  52.58 ,  21.70 ,  12.93 ,  42.19 ,  -   ,  -   ,  7.19 
E14001076,Barrow and Furness,North West,25.30439575,  51.87 ,  1.74 ,  1.57 ,  17.94 ,  -   ,  -   ,  1.57 ,  19.74 ,  43.38 ,  0.36 ,  0.21 ,  10.22 ,  -   ,  -   ,  0.30 ,  30.99 ,  60.04 ,  4.57 ,  5.18 ,  27.54 ,  -   ,  -   ,  4.61 
E14001077,Basildon and Billericay,East of England,30.56737003,  31.89 ,  6.97 ,  3.87 ,  24.09 ,  -   ,  -   ,  2.61 ,  22.97 ,  24.83 ,  2.02 ,  0.68 ,  14.37 ,  -   ,  -   ,  0.61 ,  38.69 ,  39.67 ,  14.23 ,  9.94 ,  36.17 ,  -   ,  -   ,  6.63 
E14001078,Basingstoke,South East,30.60555038,  45.07 ,  7.50 ,  5.29 ,  9.99 ,  -   ,  -   ,  1.55 ,  25.10 ,  35.65 ,  2.95 ,  1.41 ,  5.18 ,  -   ,  -   ,  0.31 ,  36.28 ,  53.38 ,  14.44 ,  12.42 ,  16.22 ,  -   ,  -   ,  4.12 
E14001079,Bassetlaw,East Midlands,24.74658856,  46.20 ,  4.58 ,  0.01 ,  24.47 ,  -   ,  -   ,  -   ,  18.92 ,  36.91 ,  1.16 ,  -   ,  14.70 ,  -   ,  -   ,  -   ,  31.45 ,  55.82 ,  10.75 ,  0.05 ,  36.07 ,  -   ,  -   ,  -   
E14001080,Bath,South West,16.41918253,  16.57 ,  52.66 ,  4.97 ,  8.36 ,  -   ,  -   ,  1.03 ,  11.03 ,  9.75 ,  38.93 ,  0.74 ,  3.63 ,  -   ,  -   ,  0.13 ,  22.01 ,  25.02 ,  66.04 ,  13.60 ,  16.18 ,  -   ,  -   ,  3.41 
E14001081,Battersea,London,26.80546352,  49.57 ,  8.19 ,  2.71 ,  10.44 ,  -   ,  -   ,  2.28 ,  20.24 ,  38.56 ,  2.57 ,  0.30 ,  4.51 ,  -   ,  -   ,  0.43 ,  33.45 ,  59.19 ,  17.73 ,  8.35 ,  18.89 ,  -   ,  -   ,  7.59 
E14001082,Beaconsfield,South East,38.83994483,  22.76 ,  4.64 ,  4.28 ,  25.98 ,  -   ,  -   ,  3.49 ,  29.88 ,  15.90 ,  0.99 ,  1.10 ,  14.77 ,  -   ,  -   ,  0.53 ,  47.50 ,  30.29 ,  11.93 ,  10.14 ,  38.66 ,  -   ,  -   ,  10.22 
E14001083,Beckenham and Penge,London,23.03529115,  46.70 ,  12.61 ,  8.35 ,  9.30 ,  -   ,  -   ,  -   ,  18.13 ,  37.17 ,  5.01 ,  2.09 ,  4.34 ,  -   ,  -   ,  -   ,  28.64 ,  56.09 ,  23.17 ,  19.82 ,  16.81 ,  -   ,  -   ,  -   
E14001084,Bedford,East of England,21.88461676,  48.34 ,  9.55 ,  4.85 ,  12.16 ,  -   ,  -   ,  3.20 ,  17.32 ,  39.84 ,  4.30 ,  1.33 ,  6.69 ,  -   ,  -   ,  0.76 ,  26.69 ,  57.20 ,  16.35 ,  10.44 ,  19.02 ,  -   ,  -   ,  8.61 
E14001085,Bermondsey and Old Southwark,London,10.99554026,  40.21 ,  36.90 ,  1.00 ,  5.46 ,  -   ,  -   ,  5.43 ,  7.51 ,  27.47 ,  22.24 ,  0.08 ,  2.01 ,  -   ,  -   ,  1.18 ,  15.49 ,  53.51 ,  52.72 ,  3.89 ,  10.57 ,  -   ,  -   ,  14.09 
E14001086,Bethnal Green and Stepney,London,8.032049778,  56.08 ,  8.99 ,  9.25 ,  11.45 ,  -   ,  -   ,  6.19 ,  5.84 ,  45.39 ,  3.94 ,  3.81 ,  6.17 ,  -   ,  -   ,  2.18 ,  10.43 ,  65.84 ,  16.14 ,  16.96 ,  17.39 ,  -   ,  -   ,  13.15 
E14001087,Beverley and Holderness,Yorkshire and The Humber,34.66829678,  35.25 ,  11.41 ,  2.67 ,  15.00 ,  -   ,  -   ,  1.01 ,  27.33 ,  26.48 ,  4.31 ,  0.47 ,  7.56 ,  -   ,  -   ,  0.17 ,  41.54 ,  44.51 ,  22.52 ,  7.71 ,  25.09 ,  -   ,  -   ,  2.91 
E14001088,Bexhill and Battle,South East,28.53349091,  30.53 ,  15.61 ,  2.92 ,  21.14 ,  -   ,  -   ,  1.26 ,  21.55 ,  22.85 ,  7.40 ,  0.43 ,  11.89 ,  -   ,  -   ,  0.23 ,  35.73 ,  38.45 ,  26.61 ,  8.35 ,  32.47 ,  -   ,  -   ,  3.69 
E14001089,Bexleyheath and Crayford,London,27.60303644,  40.78 ,  4.00 ,  4.97 ,  22.64 ,  -   ,  -   ,  -   ,  20.46 ,  32.03 ,  0.91 ,  1.46 ,  12.81 ,  -   ,  -   ,  -   ,  34.53 ,  49.10 ,  10.10 ,  11.67 ,  35.10 ,  -   ,  -   ,  -   
E14001090,Bicester and Woodstock,South East,26.41953529,  26.13 ,  34.34 ,  4.58 ,  6.85 ,  -   ,  -   ,  1.68 ,  21.67 ,  20.85 ,  27.25 ,  2.07 ,  3.66 ,  -   ,  -   ,  0.51 ,  31.27 ,  31.99 ,  42.26 ,  8.19 ,  10.82 ,  -   ,  -   ,  3.58 
E14001091,Birkenhead,North West,7.696273648,  55.17 ,  3.72 ,  16.51 ,  13.58 ,  -   ,  -   ,  3.32 ,  5.16 ,  43.27 ,  0.87 ,  6.89 ,  5.95 ,  -   ,  -   ,  0.61 ,  10.81 ,  66.49 ,  9.60 ,  31.29 ,  23.67 ,  -   ,  -   ,  9.20 
E14001092,Birmingham Edgbaston,West Midlands,17.15734902,  48.54 ,  8.27 ,  11.64 ,  9.63 ,  -   ,  -   ,  4.77 ,  13.01 ,  37.62 ,  2.60 ,  4.50 ,  4.94 ,  -   ,  -   ,  1.27 ,  21.69 ,  58.93 ,  17.85 ,  21.66 ,  16.22 ,  -   ,  -   ,  11.66 
E14001093,Birmingham Erdington,West Midlands,17.27823353,  55.40 ,  2.20 ,  6.94 ,  13.20 ,  -   ,  -   ,  4.98 ,  13.61 ,  47.24 ,  0.63 ,  2.30 ,  7.29 ,  -   ,  -   ,  1.38 ,  21.77 ,  63.02 ,  5.23 ,  14.88 ,  20.17 ,  -   ,  -   ,  11.13 
E14001094,Birmingham Hall Green and Moseley,West Midlands,7.119624929,  54.65 ,  4.82 ,  2.50 ,  10.96 ,  -   ,  -   ,  19.96 ,  4.85 ,  42.17 ,  1.33 ,  0.39 ,  5.21 ,  -   ,  -   ,  8.65 ,  9.94 ,  65.87 ,  11.20 ,  7.19 ,  18.51 ,  -   ,  -   ,  34.74 
E14001095,Birmingham Hodge Hill and Solihull North,West Midlands,15.14996018,  54.35 ,  3.66 ,  4.06 ,  10.45 ,  -   ,  -   ,  12.32 ,  10.99 ,  41.11 ,  0.99 ,  0.76 ,  5.09 ,  -   ,  -   ,  4.34 ,  19.32 ,  64.09 ,  9.29 ,  10.73 ,  18.10 ,  -   ,  -   ,  25.81 
E14001096,Birmingham Ladywood,West Midlands,7.778989701,  54.01 ,  12.73 ,  7.43 ,  8.85 ,  -   ,  -   ,  9.20 ,  5.52 ,  42.43 ,  6.00 ,  2.76 ,  4.42 ,  -   ,  -   ,  2.82 ,  10.55 ,  63.99 ,  22.94 ,  14.01 ,  15.15 ,  -   ,  -   ,  19.02 
E14001097,Birmingham Northfield,West Midlands,22.06195714,  46.31 ,  2.16 ,  9.45 ,  17.56 ,  -   ,  -   ,  2.46 ,  16.58 ,  36.33 ,  0.51 ,  2.94 ,  9.07 ,  -   ,  -   ,  0.52 ,  28.21 ,  56.24 ,  5.97 ,  19.46 ,  27.40 ,  -   ,  -   ,  6.80 
E14001098,Birmingham Perry Barr,West Midlands,12.37355543,  55.54 ,  4.90 ,  4.32 ,  7.49 ,  -   ,  -   ,  15.37 ,  8.57 ,  43.46 ,  1.19 ,  1.09 ,  3.42 ,  -   ,  -   ,  6.48 ,  16.65 ,  65.85 ,  11.84 ,  9.89 ,  13.74 ,  -   ,  -   ,  28.52 
E14001099,Birmingham Selly Oak,West Midlands,17.12565927,  61.87 ,  4.98 ,  3.64 ,  8.24 ,  -   ,  -   ,  4.15 ,  13.38 ,  52.60 ,  1.69 ,  0.62 ,  3.86 ,  -   ,  -   ,  1.01 ,  21.31 ,  70.40 ,  11.10 ,  10.24 ,  14.65 ,  -   ,  -   ,  11.08 
E14001100,Birmingham Yardley,West Midlands,12.93492211,  50.55 ,  6.32 ,  3.95 ,  21.19 ,  -   ,  -   ,  5.06 ,  9.22 ,  39.96 ,  1.62 ,  0.92 ,  12.14 ,  -   ,  -   ,  1.31 ,  16.99 ,  61.04 ,  13.80 ,  9.42 ,  31.98 ,  -   ,  -   ,  12.40 
E14001101,Bishop Auckland,North East,24.78705097,  46.93 ,  3.31 ,  2.88 ,  20.05 ,  -   ,  -   ,  2.04 ,  18.89 ,  38.25 ,  0.76 ,  0.58 ,  11.97 ,  -   ,  -   ,  0.36 ,  30.42 ,  54.83 ,  8.95 ,  8.15 ,  30.46 ,  -   ,  -   ,  6.12 
E14001102,Blackburn,North West,13.19557486,  60.92 ,  1.68 ,  2.34 ,  12.98 ,  -   ,  -   ,  8.89 ,  9.72 ,  50.51 ,  0.43 ,  0.34 ,  7.02 ,  -   ,  -   ,  2.64 ,  16.64 ,  69.59 ,  4.02 ,  7.10 ,  20.86 ,  -   ,  -   ,  18.95 
E14001103,Blackley and Middleton South,North West,13.92631477,  60.71 ,  4.20 ,  6.37 ,  14.80 ,  -   ,  -   ,  -   ,  9.99 ,  49.55 ,  1.19 ,  1.53 ,  7.65 ,  -   ,  -   ,  -   ,  18.23 ,  70.45 ,  9.40 ,  15.31 ,  25.08 ,  -   ,  -   ,  -   
E14001104,Blackpool North and Fleetwood,North West,25.38556,  47.68 ,  3.43 ,  3.84 ,  16.97 ,  -   ,  -   ,  2.69 ,  19.67 ,  39.01 ,  0.83 ,  0.78 ,  9.21 ,  -   ,  -   ,  0.57 ,  31.15 ,  57.11 ,  9.28 ,  10.08 ,  26.76 ,  -   ,  -   ,  7.36 
E14001105,Blackpool South,North West,20.50703265,  41.79 ,  2.05 ,  3.86 ,  28.62 ,  -   ,  -   ,  3.17 ,  15.71 ,  33.93 ,  0.42 ,  1.19 ,  19.36 ,  -   ,  -   ,  0.82 ,  26.61 ,  50.12 ,  5.34 ,  8.43 ,  38.28 ,  -   ,  -   ,  7.28 
E14001106,Blaydon and Consett,North East,14.65796414,  50.95 ,  7.06 ,  1.74 ,  23.81 ,  -   ,  -   ,  1.79 ,  10.87 ,  41.84 ,  2.35 ,  0.27 ,  14.09 ,  -   ,  -   ,  0.35 ,  19.04 ,  59.42 ,  15.69 ,  5.49 ,  34.74 ,  -   ,  -   ,  5.38 
E14001107,Blyth and Ashington,North East,17.36132156,  51.32 ,  2.60 ,  5.75 ,  22.97 ,  -   ,  -   ,  -   ,  12.63 ,  42.53 ,  0.52 ,  1.72 ,  14.08 ,  -   ,  -   ,  -   ,  22.08 ,  59.91 ,  6.87 ,  13.42 ,  34.06 ,  -   ,  -   ,  -   
E14001108,Bognor Regis and Littlehampton,South East,33.4764792,  40.69 ,  6.71 ,  5.67 ,  11.33 ,  -   ,  -   ,  2.12 ,  26.34 ,  31.79 ,  2.12 ,  1.17 ,  5.34 ,  -   ,  -   ,  0.37 ,  40.08 ,  50.25 ,  14.44 ,  13.99 ,  18.87 ,  -   ,  -   ,  6.01 
E14001109,Bolsover,East Midlands,19.6816078,  51.62 ,  2.17 ,  2.95 ,  23.58 ,  -   ,  -   ,  -   ,  14.87 ,  43.24 ,  0.45 ,  0.44 ,  14.00 ,  -   ,  -   ,  -   ,  25.20 ,  61.08 ,  6.15 ,  8.89 ,  33.57 ,  -   ,  -   ,  -   
E14001110,Bolton North East,North West,25.78743845,  53.37 ,  3.44 ,  1.76 ,  13.51 ,  -   ,  -   ,  2.14 ,  20.09 ,  45.14 ,  0.83 ,  0.25 ,  7.10 ,  -   ,  -   ,  0.42 ,  31.62 ,  61.46 ,  8.50 ,  4.99 ,  22.74 ,  -   ,  -   ,  6.00 
E14001111,Bolton South and Walkden,North West,15.89957503,  51.53 ,  7.38 ,  7.72 ,  13.96 ,  -   ,  -   ,  3.51 ,  12.07 ,  42.24 ,  2.66 ,  2.60 ,  7.45 ,  -   ,  -   ,  0.76 ,  19.95 ,  60.83 ,  14.70 ,  15.20 ,  22.77 ,  -   ,  -   ,  9.19 
E14001112,Bolton West,North West,24.58862188,  48.11 ,  2.85 ,  2.97 ,  19.72 ,  -   ,  -   ,  1.77 ,  19.23 ,  39.89 ,  0.64 ,  0.48 ,  11.26 ,  -   ,  -   ,  0.33 ,  30.26 ,  56.62 ,  7.13 ,  8.75 ,  29.34 ,  -   ,  -   ,  4.54 
E14001113,Bootle,North West,3.564305769,  70.31 ,  3.89 ,  7.53 ,  8.82 ,  -   ,  -   ,  5.88 ,  2.40 ,  59.11 ,  0.91 ,  2.13 ,  4.23 ,  -   ,  -   ,  1.55 ,  5.01 ,  80.17 ,  9.60 ,  15.94 ,  15.57 ,  -   ,  -   ,  14.60 
E14001114,Boston and Skegness,East Midlands,29.02161149,  26.73 ,  4.33 ,  1.87 ,  36.20 ,  -   ,  -   ,  1.85 ,  22.70 ,  21.26 ,  2.12 ,  0.51 ,  27.84 ,  -   ,  -   ,  0.64 ,  35.27 ,  32.59 ,  7.49 ,  4.25 ,  45.47 ,  -   ,  -   ,  3.78 
E14001115,Bournemouth East,South West,22.87043136,  37.77 ,  5.47 ,  9.52 ,  21.96 ,  -   ,  -   ,  2.40 ,  17.61 ,  28.65 ,  1.58 ,  2.92 ,  13.51 ,  -   ,  -   ,  0.53 ,  28.42 ,  46.92 ,  12.76 ,  19.71 ,  32.67 ,  -   ,  -   ,  6.52 
E14001116,Bournemouth West,South West,23.54269751,  39.71 ,  7.74 ,  6.07 ,  21.15 ,  -   ,  -   ,  1.79 ,  18.01 ,  30.14 ,  2.37 ,  1.42 ,  12.20 ,  -   ,  -   ,  0.32 ,  29.86 ,  49.20 ,  16.28 ,  13.75 ,  32.58 ,  -   ,  -   ,  5.05 
E14001117,Bracknell,South East,29.61270349,  36.82 ,  9.37 ,  2.68 ,  19.41 ,  -   ,  -   ,  2.10 ,  23.33 ,  28.78 ,  3.45 ,  0.38 ,  10.89 ,  -   ,  -   ,  0.44 ,  36.89 ,  44.43 ,  18.35 ,  7.56 ,  29.51 ,  -   ,  -   ,  5.94 
E14001118,Bradford East,Yorkshire and The Humber,9.498928985,  43.20 ,  10.42 ,  17.65 ,  10.19 ,  -   ,  -   ,  9.03 ,  6.80 ,  30.19 ,  3.39 ,  7.01 ,  4.72 ,  -   ,  -   ,  2.48 ,  13.25 ,  55.34 ,  20.67 ,  32.22 ,  18.19 ,  -   ,  -   ,  20.46 
E14001119,Bradford South,Yorkshire and The Humber,15.12170125,  48.81 ,  2.55 ,  4.79 ,  19.59 ,  -   ,  -   ,  9.13 ,  11.28 ,  38.76 ,  0.54 ,  0.92 ,  11.26 ,  -   ,  -   ,  2.55 ,  20.03 ,  58.82 ,  6.78 ,  12.98 ,  30.34 ,  -   ,  -   ,  20.86 
E14001120,Bradford West,Yorkshire and The Humber,6.954623489,  57.41 ,  2.40 ,  7.22 ,  7.78 ,  -   ,  -   ,  18.23 ,  4.91 ,  43.50 ,  0.58 ,  2.05 ,  3.34 ,  -   ,  -   ,  7.29 ,  9.59 ,  69.62 ,  5.67 ,  15.87 ,  14.30 ,  -   ,  -   ,  32.98 
E14001121,Braintree,East of England,35.61024734,  33.65 ,  4.22 ,  1.55 ,  23.57 ,  -   ,  -   ,  1.41 ,  28.06 ,  25.87 ,  1.00 ,  0.20 ,  13.64 ,  -   ,  -   ,  0.23 ,  42.75 ,  41.87 ,  9.61 ,  4.89 ,  35.18 ,  -   ,  -   ,  4.31 
E14001122,Brent East,London,12.9190324,  43.81 ,  17.35 ,  11.07 ,  10.13 ,  -   ,  -   ,  4.71 ,  9.55 ,  32.62 ,  7.43 ,  3.17 ,  5.00 ,  -   ,  -   ,  1.01 ,  16.47 ,  55.06 ,  29.94 ,  23.62 ,  17.72 ,  -   ,  -   ,  12.13 
E14001123,Brent West,London,19.94480598,  49.36 ,  9.68 ,  6.59 ,  8.57 ,  -   ,  -   ,  5.87 ,  15.35 ,  38.33 ,  3.78 ,  1.49 ,  4.03 ,  -   ,  -   ,  1.57 ,  25.27 ,  59.60 ,  19.68 ,  15.65 ,  14.62 ,  -   ,  -   ,  13.92 
E14001124,Brentford and Isleworth,London,16.10078837,  42.40 ,  16.29 ,  4.79 ,  12.53 ,  -   ,  -   ,  7.89 ,  12.16 ,  33.21 ,  7.68 ,  1.26 ,  6.54 ,  -   ,  -   ,  2.69 ,  20.52 ,  51.21 ,  27.26 ,  11.51 ,  20.63 ,  -   ,  -   ,  16.25 
E14001125,Brentwood and Ongar,East of England,38.12523264,  24.52 ,  9.08 ,  8.49 ,  18.70 ,  -   ,  -   ,  1.08 ,  30.29 ,  17.82 ,  3.59 ,  2.51 ,  10.09 ,  -   ,  -   ,  0.19 ,  46.17 ,  32.01 ,  17.28 ,  18.32 ,  29.16 ,  -   ,  -   ,  3.13 
E14001126,Bridgwater,South West,26.55075853,  29.83 ,  22.18 ,  4.74 ,  14.84 ,  -   ,  -   ,  1.86 ,  19.79 ,  20.02 ,  11.25 ,  1.02 ,  6.96 ,  -   ,  -   ,  0.31 ,  33.46 ,  39.70 ,  36.01 ,  12.44 ,  25.43 ,  -   ,  -   ,  5.60 
E14001127,Bridlington and The Wolds,Yorkshire and The Humber,33.71097485,  32.84 ,  5.56 ,  6.85 ,  19.13 ,  -   ,  -   ,  1.91 ,  25.88 ,  23.68 ,  1.45 ,  1.59 ,  9.95 ,  -   ,  -   ,  0.40 ,  41.50 ,  41.87 ,  12.99 ,  17.01 ,  30.22 ,  -   ,  -   ,  5.34 
E14001128,Brigg and Immingham,Yorkshire and The Humber,31.70363606,  34.31 ,  4.71 ,  6.13 ,  23.15 ,  -   ,  -   ,  -   ,  23.94 ,  25.26 ,  1.29 ,  0.77 ,  13.51 ,  -   ,  -   ,  -   ,  40.00 ,  43.63 ,  10.86 ,  18.07 ,  35.96 ,  -   ,  -   ,  -   
E14001129,Brighton Kemptown and Peacehaven,South East,20.96698129,  60.85 ,  3.89 ,  10.87 ,  -   ,  -   ,  -   ,  3.42 ,  16.24 ,  51.45 ,  1.11 ,  4.11 ,  -   ,  -   ,  -   ,  0.59 ,  26.32 ,  69.67 ,  8.81 ,  19.43 ,  -   ,  -   ,  -   ,  9.36 
E14001130,Brighton Pavilion,South East,12.52339031,  36.52 ,  0.99 ,  42.78 ,  6.10 ,  -   ,  -   ,  1.08 ,  6.86 ,  24.47 ,  0.03 ,  28.35 ,  1.80 ,  -   ,  -   ,  0.03 ,  19.67 ,  49.45 ,  4.32 ,  57.41 ,  13.22 ,  -   ,  -   ,  4.94 
E14001131,Bristol Central,South West,11.5521635,  49.63 ,  0.50 ,  29.66 ,  6.94 ,  -   ,  -   ,  1.72 ,  7.24 ,  36.23 ,  0.05 ,  14.81 ,  2.63 ,  -   ,  -   ,  0.17 ,  16.94 ,  63.05 ,  1.72 ,  44.55 ,  14.10 ,  -   ,  -   ,  5.51 
E14001132,Bristol East,South West,15.43218836,  71.11 ,  5.45 ,  5.18 ,  -   ,  -   ,  -   ,  2.83 ,  10.80 ,  62.01 ,  1.33 ,  1.16 ,  -   ,  -   ,  -   ,  0.49 ,  20.26 ,  79.21 ,  12.67 ,  13.22 ,  -   ,  -   ,  -   ,  7.93 
E14001133,Bristol North East,South West,19.00011295,  47.07 ,  3.17 ,  9.59 ,  18.25 ,  -   ,  -   ,  2.93 ,  14.48 ,  37.01 ,  0.71 ,  3.13 ,  10.22 ,  -   ,  -   ,  0.70 ,  24.15 ,  56.69 ,  7.99 ,  19.02 ,  28.84 ,  -   ,  -   ,  7.57 
E14001134,Bristol North West,South West,19.40443509,  55.36 ,  6.87 ,  8.13 ,  8.79 ,  -   ,  -   ,  1.45 ,  14.74 ,  45.42 ,  2.60 ,  2.16 ,  4.19 ,  -   ,  -   ,  0.24 ,  24.31 ,  64.39 ,  13.39 ,  16.69 ,  14.79 ,  -   ,  -   ,  4.30 
E14001135,Bristol South,South West,15.51314669,  56.37 ,  4.52 ,  9.14 ,  12.58 ,  -   ,  -   ,  1.88 ,  11.78 ,  44.43 ,  1.11 ,  1.85 ,  6.39 ,  -   ,  -   ,  0.36 ,  19.53 ,  67.38 ,  11.06 ,  21.16 ,  19.81 ,  -   ,  -   ,  5.51 
E14001136,Broadland and Fakenham,East of England,35.04778236,  35.40 ,  8.63 ,  6.30 ,  14.61 ,  -   ,  -   ,  -   ,  28.15 ,  27.50 ,  2.96 ,  1.49 ,  7.15 ,  -   ,  -   ,  -   ,  42.37 ,  43.97 ,  17.09 ,  14.82 ,  23.72 ,  -   ,  -   ,  -   
E14001137,Bromley and Biggin Hill,London,28.68169051,  41.57 ,  7.49 ,  2.97 ,  17.61 ,  -   ,  -   ,  1.68 ,  21.97 ,  33.22 ,  2.44 ,  0.60 ,  9.57 ,  -   ,  -   ,  0.33 ,  35.46 ,  50.02 ,  15.39 ,  7.61 ,  28.05 ,  -   ,  -   ,  4.66 
E14001138,Bromsgrove,West Midlands,34.2262876,  38.70 ,  8.31 ,  2.99 ,  14.64 ,  -   ,  -   ,  1.13 ,  27.07 ,  30.65 ,  3.05 ,  0.48 ,  7.46 ,  -   ,  -   ,  0.21 ,  41.60 ,  47.78 ,  16.44 ,  8.77 ,  24.64 ,  -   ,  -   ,  3.21 
E14001139,Broxbourne,East of England,31.07960903,  30.71 ,  4.24 ,  5.93 ,  26.00 ,  -   ,  -   ,  2.04 ,  23.65 ,  22.61 ,  1.06 ,  1.05 ,  14.80 ,  -   ,  -   ,  0.31 ,  39.32 ,  39.52 ,  10.52 ,  15.91 ,  39.57 ,  -   ,  -   ,  6.16 
E14001140,Broxtowe,East Midlands,24.70402452,  45.32 ,  0.23 ,  4.97 ,  21.33 ,  -   ,  -   ,  3.44 ,  19.38 ,  35.84 ,  0.05 ,  1.17 ,  12.69 ,  -   ,  -   ,  0.58 ,  30.47 ,  53.78 ,  0.82 ,  11.42 ,  32.04 ,  -   ,  -   ,  9.99 
E14001141,Buckingham and Bletchley,South East,28.69601487,  39.74 ,  7.86 ,  1.28 ,  20.40 ,  -   ,  -   ,  2.03 ,  22.15 ,  30.75 ,  2.61 ,  0.15 ,  12.12 ,  -   ,  -   ,  0.38 ,  35.24 ,  48.28 ,  16.39 ,  4.27 ,  31.93 ,  -   ,  -   ,  5.48 
E14001142,Burnley,North West,17.45079647,  40.60 ,  10.27 ,  3.10 ,  25.27 ,  -   ,  -   ,  3.31 ,  12.80 ,  30.09 ,  3.86 ,  0.50 ,  16.13 ,  -   ,  -   ,  0.57 ,  22.53 ,  50.92 ,  20.05 ,  8.92 ,  36.35 ,  -   ,  -   ,  8.92 
