PCON24CD,Seat,Region, mean_Con, mean_Lab, mean_LDem, mean_Green, mean_Reform, mean_Plaid, mean_SNP, mean_Other, lo_Con, lo_Lab, lo_LDem, lo_Green, lo_Reform, lo_Plaid, lo_SNP, lo_Other, hi_Con, hi_Lab, hi_LDem, hi_Green, hi_Reform, hi_Plaid, hi_SNP, hi_Other
E14001304,Isle of Wight West,South East,  23.50 ,  35.29 ,  0.69 ,  17.54 ,  20.98 ,  -   ,  -   ,  2.00 ,  17.39 ,  25.35 ,  0.16 ,  5.16 ,  10.61 ,  -   ,  -   ,  0.53 ,  30.31 ,  45.39 ,  1.82 ,  29.77 ,  35.81 ,  -   ,  -   ,  4.88 
E14001305,Islington North,London,  6.80 ,  42.35 ,  6.08 ,  6.41 ,  5.31 ,  -   ,  -   ,  33.05 ,  5.03 ,  36.29 ,  3.94 ,  4.20 ,  3.32 ,  -   ,  -   ,  26.61 ,  8.64 ,  48.44 ,  8.94 ,  9.54 ,  7.78 ,  -   ,  -   ,  38.77 
E14001306,Islington South and Finsbury,London,  11.76 ,  51.95 ,  9.93 ,  7.40 ,  5.37 ,  -   ,  -   ,  13.59 ,  9.01 ,  41.79 ,  3.36 ,  3.27 ,  2.54 ,  -   ,  -   ,  5.49 ,  15.23 ,  61.84 ,  16.43 ,  14.28 ,  9.57 ,  -   ,  -   ,  22.62 
E14001307,Jarrow and Gateshead East,North East,  9.97 ,  50.39 ,  4.87 ,  4.79 ,  25.11 ,  -   ,  -   ,  4.86 ,  7.02 ,  38.63 ,  1.42 ,  1.25 ,  14.14 ,  -   ,  -   ,  1.13 ,  13.07 ,  60.26 ,  11.12 ,  12.29 ,  36.23 ,  -   ,  -   ,  12.97 
E14001308,Keighley and Ilkley,Yorkshire and The Humber,  29.44 ,  50.29 ,  3.35 ,  0.28 ,  14.29 ,  -   ,  -   ,  2.35 ,  24.01 ,  41.65 ,  1.25 ,  0.02 ,  8.05 ,  -   ,  -   ,  0.44 ,  34.45 ,  57.53 ,  7.71 ,  1.30 ,  22.36 ,  -   ,  -   ,  5.88 
E14001309,Kenilworth and Southam,West Midlands,  31.61 ,  37.03 ,  16.32 ,  3.54 ,  10.43 ,  -   ,  -   ,  1.07 ,  24.23 ,  28.65 ,  9.11 ,  0.89 ,  4.92 ,  -   ,  -   ,  0.23 ,  37.87 ,  46.29 ,  27.69 ,  7.52 ,  17.20 ,  -   ,  -   ,  3.39 
E14001310,Kensington and Bayswater,London,  31.06 ,  36.12 ,  10.93 ,  7.80 ,  9.46 ,  -   ,  -   ,  4.64 ,  24.48 ,  26.82 ,  4.59 ,  2.59 ,  4.63 ,  -   ,  -   ,  1.01 ,  38.22 ,  44.76 ,  19.39 ,  14.83 ,  15.44 ,  -   ,  -   ,  13.19 
E14001311,Kettering,East Midlands,  28.83 ,  39.06 ,  3.09 ,  4.94 ,  21.59 ,  -   ,  -   ,  2.48 ,  23.28 ,  30.33 ,  1.12 ,  1.92 ,  13.04 ,  -   ,  -   ,  0.61 ,  35.08 ,  47.21 ,  6.52 ,  9.53 ,  29.09 ,  -   ,  -   ,  6.90 
E14001312,Kingston and Surbiton,London,  13.38 ,  12.15 ,  55.50 ,  5.30 ,  11.49 ,  -   ,  -   ,  2.18 ,  9.29 ,  7.30 ,  42.24 ,  1.27 ,  5.59 ,  -   ,  -   ,  0.61 ,  17.90 ,  20.08 ,  68.36 ,  13.50 ,  20.53 ,  -   ,  -   ,  5.14 
E14001313,Kingston upon Hull East,Yorkshire and The Humber,  11.52 ,  47.20 ,  13.74 ,  3.25 ,  24.29 ,  -   ,  -   ,  -   ,  7.55 ,  36.39 ,  5.45 ,  0.33 ,  14.67 ,  -   ,  -   ,  -   ,  15.48 ,  61.21 ,  24.13 ,  10.05 ,  35.68 ,  -   ,  -   ,  -   
E14001314,Kingston upon Hull North and Cottingham,Yorkshire and The Humber,  15.38 ,  44.47 ,  11.14 ,  4.08 ,  22.81 ,  -   ,  -   ,  2.12 ,  11.17 ,  36.38 ,  4.66 ,  0.93 ,  12.06 ,  -   ,  -   ,  0.48 ,  20.46 ,  54.35 ,  18.81 ,  10.11 ,  33.74 ,  -   ,  -   ,  5.00 
E14001315,Kingston upon Hull West and Haltemprice,Yorkshire and The Humber,  17.79 ,  46.28 ,  6.40 ,  2.66 ,  24.40 ,  -   ,  -   ,  2.47 ,  12.81 ,  37.72 ,  2.13 ,  0.38 ,  14.22 ,  -   ,  -   ,  0.71 ,  23.72 ,  55.42 ,  12.55 ,  6.64 ,  36.14 ,  -   ,  -   ,  6.43 
E14001316,Kingswinford and South Staffordshire,West Midlands,  34.45 ,  34.48 ,  3.42 ,  6.12 ,  19.93 ,  -   ,  -   ,  1.60 ,  26.94 ,  26.64 ,  1.02 ,  1.33 ,  11.23 ,  -   ,  -   ,  0.32 ,  42.12 ,  43.63 ,  7.29 ,  14.33 ,  30.05 ,  -   ,  -   ,  5.27 
E14001317,Knowsley,North West,  3.47 ,  73.76 ,  1.40 ,  3.65 ,  12.25 ,  -   ,  -   ,  5.47 ,  2.33 ,  60.34 ,  0.25 ,  0.61 ,  6.24 ,  -   ,  -   ,  0.74 ,  4.97 ,  82.62 ,  4.18 ,  11.61 ,  20.11 ,  -   ,  -   ,  18.66 
E14001318,Lancaster and Wyre,North West,  22.02 ,  46.01 ,  2.28 ,  15.76 ,  13.94 ,  -   ,  -   ,  -   ,  15.25 ,  34.84 ,  0.74 ,  6.72 ,  6.21 ,  -   ,  -   ,  -   ,  28.97 ,  57.50 ,  5.57 ,  27.55 ,  24.14 ,  -   ,  -   ,  -   
E14001319,Leeds Central and Headingley,Yorkshire and The Humber,  12.45 ,  47.68 ,  9.40 ,  19.57 ,  8.62 ,  -   ,  -   ,  2.29 ,  8.98 ,  36.78 ,  3.65 ,  11.17 ,  4.18 ,  -   ,  -   ,  0.39 ,  16.50 ,  60.44 ,  16.69 ,  32.01 ,  13.92 ,  -   ,  -   ,  6.31 
E14001320,Leeds East,Yorkshire and The Humber,  21.84 ,  52.10 ,  6.21 ,  2.96 ,  14.60 ,  -   ,  -   ,  2.29 ,  17.39 ,  43.04 ,  2.48 ,  0.67 ,  7.51 ,  -   ,  -   ,  0.43 ,  27.51 ,  62.09 ,  11.99 ,  7.10 ,  23.89 ,  -   ,  -   ,  5.90 
E14001321,Leeds North East,Yorkshire and The Humber,  14.04 ,  61.27 ,  8.04 ,  4.54 ,  8.57 ,  -   ,  -   ,  3.54 ,  11.08 ,  49.52 ,  3.25 ,  0.75 ,  4.11 ,  -   ,  -   ,  0.82 ,  17.84 ,  73.07 ,  15.39 ,  11.81 ,  16.47 ,  -   ,  -   ,  8.84 
E14001322,Leeds North West,Yorkshire and The Humber,  20.95 ,  58.35 ,  5.72 ,  2.58 ,  10.66 ,  -   ,  -   ,  1.73 ,  16.41 ,  48.77 ,  1.94 ,  0.70 ,  3.64 ,  -   ,  -   ,  0.31 ,  26.23 ,  67.06 ,  14.92 ,  5.87 ,  22.87 ,  -   ,  -   ,  4.97 
E14001323,Leeds South,Yorkshire and The Humber,  15.14 ,  60.62 ,  4.05 ,  11.80 ,  -   ,  -   ,  -   ,  8.38 ,  11.26 ,  45.80 ,  1.54 ,  2.99 ,  -   ,  -   ,  -   ,  2.19 ,  19.40 ,  72.27 ,  7.44 ,  26.40 ,  -   ,  -   ,  -   ,  20.24 
E14001324,Leeds South West and Morley,Yorkshire and The Humber,  20.63 ,  53.50 ,  2.11 ,  3.18 ,  18.35 ,  -   ,  -   ,  2.24 ,  15.21 ,  44.49 ,  0.50 ,  0.49 ,  11.51 ,  -   ,  -   ,  0.57 ,  25.90 ,  63.86 ,  4.83 ,  7.20 ,  27.68 ,  -   ,  -   ,  5.42 
E14001325,Leeds West and Pudsey,Yorkshire and The Humber,  21.08 ,  53.14 ,  3.49 ,  4.02 ,  15.59 ,  -   ,  -   ,  2.68 ,  16.69 ,  45.56 ,  1.11 ,  0.94 ,  8.91 ,  -   ,  -   ,  0.68 ,  26.13 ,  61.97 ,  7.53 ,  10.13 ,  22.77 ,  -   ,  -   ,  7.83 
E14001326,Leicester East,East Midlands,  20.27 ,  42.37 ,  10.68 ,  2.41 ,  8.81 ,  -   ,  -   ,  15.46 ,  14.41 ,  33.41 ,  4.72 ,  0.35 ,  4.71 ,  -   ,  -   ,  7.49 ,  25.17 ,  52.22 ,  18.78 ,  6.49 ,  14.56 ,  -   ,  -   ,  26.69 
E14001327,Leicester South,East Midlands,  11.76 ,  51.93 ,  3.53 ,  12.98 ,  11.27 ,  -   ,  -   ,  8.53 ,  8.72 ,  39.49 ,  1.10 ,  5.00 ,  5.38 ,  -   ,  -   ,  2.53 ,  14.75 ,  63.49 ,  7.93 ,  26.07 ,  18.67 ,  -   ,  -   ,  18.44 
E14001328,Leicester West,East Midlands,  16.98 ,  54.15 ,  5.25 ,  4.43 ,  13.94 ,  -   ,  -   ,  5.24 ,  12.21 ,  43.64 ,  1.68 ,  0.77 ,  7.17 ,  -   ,  -   ,  1.74 ,  21.59 ,  63.92 ,  10.76 ,  10.16 ,  23.31 ,  -   ,  -   ,  12.69 
E14001329,Leigh and Atherton,North West,  21.62 ,  53.69 ,  7.68 ,  0.69 ,  12.43 ,  -   ,  -   ,  3.90 ,  17.74 ,  44.90 ,  3.76 ,  0.06 ,  5.70 ,  -   ,  -   ,  1.20 ,  27.33 ,  62.00 ,  14.16 ,  2.78 ,  21.41 ,  -   ,  -   ,  9.85 
E14001330,Lewes,South East,  21.39 ,  14.04 ,  44.51 ,  4.75 ,  13.93 ,  -   ,  -   ,  1.37 ,  16.89 ,  10.73 ,  37.38 ,  2.66 ,  8.85 ,  -   ,  -   ,  0.49 ,  26.64 ,  17.81 ,  50.49 ,  7.84 ,  20.84 ,  -   ,  -   ,  2.73 
E14001331,Lewisham East,London,  11.54 ,  53.30 ,  10.11 ,  7.81 ,  12.04 ,  -   ,  -   ,  5.20 ,  8.39 ,  42.16 ,  4.63 ,  3.02 ,  6.36 ,  -   ,  -   ,  1.39 ,  14.34 ,  64.94 ,  20.41 ,  16.62 ,  21.45 ,  -   ,  -   ,  13.31 
E14001332,Lewisham North,London,  10.01 ,  66.05 ,  8.98 ,  3.10 ,  7.12 ,  -   ,  -   ,  4.74 ,  7.75 ,  56.94 ,  3.89 ,  0.88 ,  3.37 ,  -   ,  -   ,  1.13 ,  12.28 ,  74.93 ,  16.16 ,  7.64 ,  13.09 ,  -   ,  -   ,  11.85 
E14001333,Lewisham West and East Dulwich,London,  10.07 ,  58.46 ,  7.03 ,  14.68 ,  6.07 ,  -   ,  -   ,  3.69 ,  7.61 ,  49.43 ,  1.64 ,  6.63 ,  3.25 ,  -   ,  -   ,  1.10 ,  13.30 ,  68.46 ,  14.44 ,  28.07 ,  11.08 ,  -   ,  -   ,  8.93 
E14001334,Leyton and Wanstead,London,  12.00 ,  50.18 ,  6.53 ,  13.68 ,  7.89 ,  -   ,  -   ,  9.72 ,  9.01 ,  35.70 ,  1.86 ,  4.61 ,  3.88 ,  -   ,  -   ,  2.82 ,  15.40 ,  61.43 ,  13.98 ,  25.77 ,  14.66 ,  -   ,  -   ,  20.01 
E14001335,Lichfield,West Midlands,  30.85 ,  37.43 ,  6.46 ,  7.25 ,  16.48 ,  -   ,  -   ,  1.53 ,  23.43 ,  29.18 ,  2.57 ,  2.55 ,  7.79 ,  -   ,  -   ,  0.34 ,  39.07 ,  47.73 ,  13.10 ,  17.32 ,  28.41 ,  -   ,  -   ,  3.98 
E14001336,Lincoln,East Midlands,  24.90 ,  44.55 ,  3.68 ,  10.71 ,  14.72 ,  -   ,  -   ,  1.44 ,  20.56 ,  32.79 ,  1.11 ,  4.18 ,  8.88 ,  -   ,  -   ,  0.31 ,  29.52 ,  54.50 ,  8.08 ,  19.26 ,  22.17 ,  -   ,  -   ,  4.10 
E14001337,Liverpool Garston,North West,  6.71 ,  69.15 ,  5.95 ,  3.22 ,  9.53 ,  -   ,  -   ,  5.43 ,  5.02 ,  60.33 ,  2.43 ,  0.41 ,  3.70 ,  -   ,  -   ,  1.47 ,  8.65 ,  77.91 ,  13.02 ,  9.34 ,  17.12 ,  -   ,  -   ,  12.48 
E14001338,Liverpool Riverside,North West,  4.67 ,  72.66 ,  6.62 ,  3.38 ,  6.76 ,  -   ,  -   ,  5.92 ,  3.44 ,  61.70 ,  2.66 ,  0.55 ,  2.62 ,  -   ,  -   ,  2.05 ,  6.42 ,  80.71 ,  11.63 ,  8.18 ,  11.55 ,  -   ,  -   ,  14.51 
E14001339,Liverpool Walton,North West,  4.78 ,  73.64 ,  2.18 ,  4.90 ,  10.85 ,  -   ,  -   ,  3.66 ,  3.34 ,  64.02 ,  0.60 ,  1.37 ,  5.89 ,  -   ,  -   ,  0.66 ,  6.94 ,  82.59 ,  5.33 ,  11.73 ,  17.28 ,  -   ,  -   ,  10.45 
E14001340,Liverpool Wavertree,North West,  4.55 ,  68.29 ,  6.95 ,  6.87 ,  10.29 ,  -   ,  -   ,  3.05 ,  3.16 ,  58.94 ,  1.99 ,  2.04 ,  4.99 ,  -   ,  -   ,  0.60 ,  6.31 ,  78.20 ,  14.46 ,  13.49 ,  18.39 ,  -   ,  -   ,  8.79 
E14001341,Liverpool West Derby,North West,  3.43 ,  69.30 ,  5.00 ,  3.17 ,  15.37 ,  -   ,  -   ,  3.73 ,  2.54 ,  60.57 ,  1.45 ,  0.55 ,  9.44 ,  -   ,  -   ,  0.79 ,  4.49 ,  78.28 ,  10.70 ,  8.01 ,  25.49 ,  -   ,  -   ,  8.65 
E14001342,Loughborough,East Midlands,  29.78 ,  48.49 ,  5.13 ,  2.59 ,  14.02 ,  -   ,  -   ,  -   ,  23.43 ,  41.63 ,  2.12 ,  0.40 ,  6.36 ,  -   ,  -   ,  -   ,  37.06 ,  56.74 ,  11.53 ,  7.95 ,  23.88 ,  -   ,  -   ,  -   
E14001343,Louth and Horncastle,East Midlands,  33.64 ,  35.32 ,  5.43 ,  1.39 ,  20.53 ,  -   ,  -   ,  3.70 ,  26.78 ,  26.91 ,  1.63 ,  0.20 ,  11.00 ,  -   ,  -   ,  1.19 ,  41.14 ,  44.09 ,  10.75 ,  4.05 ,  32.18 ,  -   ,  -   ,  8.79 
E14001344,Lowestoft,East of England,  27.76 ,  37.24 ,  8.25 ,  7.29 ,  19.46 ,  -   ,  -   ,  -   ,  21.77 ,  27.97 ,  3.68 ,  1.92 ,  12.06 ,  -   ,  -   ,  -   ,  34.01 ,  46.05 ,  15.20 ,  14.80 ,  28.60 ,  -   ,  -   ,  -   
E14001345,Luton North,East of England,  17.26 ,  50.04 ,  5.83 ,  7.68 ,  11.29 ,  -   ,  -   ,  7.90 ,  13.02 ,  38.84 ,  2.13 ,  2.61 ,  4.96 ,  -   ,  -   ,  1.58 ,  21.86 ,  60.66 ,  10.87 ,  15.61 ,  19.77 ,  -   ,  -   ,  22.21 
E14001346,Luton South and South Bedfordshire,East of England,  18.42 ,  45.99 ,  3.82 ,  5.14 ,  17.68 ,  -   ,  -   ,  8.94 ,  14.07 ,  37.81 ,  1.44 ,  1.88 ,  11.51 ,  -   ,  -   ,  3.04 ,  22.60 ,  53.34 ,  8.21 ,  10.42 ,  24.57 ,  -   ,  -   ,  18.85 
E14001347,Macclesfield,North West,  26.42 ,  47.54 ,  6.71 ,  2.89 ,  14.94 ,  -   ,  -   ,  1.49 ,  19.68 ,  39.75 ,  2.12 ,  0.39 ,  8.03 ,  -   ,  -   ,  0.47 ,  34.42 ,  53.95 ,  13.50 ,  7.60 ,  22.41 ,  -   ,  -   ,  3.45 
E14001348,Maidenhead,South East,  31.48 ,  23.48 ,  37.36 ,  6.02 ,  -   ,  -   ,  -   ,  1.65 ,  24.82 ,  17.59 ,  26.40 ,  1.81 ,  -   ,  -   ,  -   ,  0.19 ,  37.41 ,  30.10 ,  46.96 ,  14.54 ,  -   ,  -   ,  -   ,  5.22 
E14001349,Maidstone and Malling,South East,  28.76 ,  34.37 ,  10.08 ,  8.13 ,  16.83 ,  -   ,  -   ,  1.83 ,  23.38 ,  26.02 ,  4.72 ,  3.70 ,  10.02 ,  -   ,  -   ,  0.35 ,  33.93 ,  43.35 ,  16.57 ,  13.17 ,  25.47 ,  -   ,  -   ,  4.95 
E14001350,Makerfield,North West,  12.02 ,  59.05 ,  4.27 ,  6.55 ,  14.02 ,  -   ,  -   ,  4.09 ,  8.42 ,  49.73 ,  1.18 ,  2.56 ,  7.48 ,  -   ,  -   ,  0.63 ,  15.30 ,  68.91 ,  8.96 ,  13.30 ,  21.16 ,  -   ,  -   ,  13.02 
E14001351,Maldon,East of England,  35.83 ,  26.61 ,  11.38 ,  3.57 ,  22.61 ,  -   ,  -   ,  -   ,  27.73 ,  17.86 ,  4.96 ,  0.63 ,  12.68 ,  -   ,  -   ,  -   ,  42.71 ,  33.70 ,  21.02 ,  9.40 ,  34.89 ,  -   ,  -   ,  -   
E14001352,Manchester Central,North West,  10.77 ,  56.77 ,  8.56 ,  8.87 ,  10.50 ,  -   ,  -   ,  4.53 ,  8.10 ,  49.79 ,  3.74 ,  4.02 ,  6.26 ,  -   ,  -   ,  1.66 ,  13.99 ,  63.55 ,  12.98 ,  17.53 ,  16.97 ,  -   ,  -   ,  10.69 
E14001353,Manchester Rusholme,North West,  13.77 ,  57.81 ,  -   ,  11.88 ,  13.89 ,  -   ,  -   ,  2.65 ,  6.58 ,  42.23 ,  -   ,  4.51 ,  6.45 ,  -   ,  -   ,  0.33 ,  21.35 ,  71.86 ,  -   ,  23.16 ,  25.28 ,  -   ,  -   ,  8.83 
E14001354,Manchester Withington,North West,  7.58 ,  64.34 ,  12.33 ,  6.18 ,  5.34 ,  -   ,  -   ,  4.22 ,  5.47 ,  51.80 ,  3.31 ,  1.07 ,  2.25 ,  -   ,  -   ,  0.81 ,  10.00 ,  74.47 ,  24.43 ,  15.47 ,  12.42 ,  -   ,  -   ,  9.53 
E14001355,Mansfield,East Midlands,  29.46 ,  44.86 ,  1.52 ,  1.10 ,  19.36 ,  -   ,  -   ,  3.71 ,  23.81 ,  36.93 ,  0.42 ,  0.19 ,  12.75 ,  -   ,  -   ,  0.88 ,  36.21 ,  53.27 ,  3.35 ,  3.59 ,  28.28 ,  -   ,  -   ,  8.80 
E14001356,Melksham and Devizes,South West,  29.35 ,  20.88 ,  24.75 ,  5.91 ,  19.11 ,  -   ,  -   ,  -   ,  22.10 ,  14.78 ,  13.90 ,  1.28 ,  11.12 ,  -   ,  -   ,  -   ,  37.37 ,  28.21 ,  36.25 ,  12.46 ,  29.79 ,  -   ,  -   ,  -   
E14001357,Melton and Syston,East Midlands,  30.80 ,  34.03 ,  5.91 ,  7.12 ,  19.41 ,  -   ,  -   ,  2.74 ,  24.19 ,  25.17 ,  1.85 ,  1.69 ,  11.13 ,  -   ,  -   ,  0.46 ,  38.77 ,  42.48 ,  13.68 ,  16.12 ,  31.18 ,  -   ,  -   ,  8.22 
E14001358,Meriden and Solihull East,West Midlands,  31.72 ,  34.47 ,  8.10 ,  8.08 ,  17.63 ,  -   ,  -   ,  -   ,  26.17 ,  25.89 ,  2.65 ,  2.65 ,  10.58 ,  -   ,  -   ,  -   ,  39.58 ,  43.57 ,  16.62 ,  18.13 ,  26.94 ,  -   ,  -   ,  -   
E14001359,Mid Bedfordshire,East of England,  30.67 ,  40.19 ,  8.91 ,  4.07 ,  13.41 ,  -   ,  -   ,  2.75 ,  26.04 ,  31.35 ,  2.96 ,  0.67 ,  7.55 ,  -   ,  -   ,  0.65 ,  36.00 ,  48.58 ,  17.51 ,  11.16 ,  20.35 ,  -   ,  -   ,  6.09 
E14001360,Mid Buckinghamshire,South East,  32.79 ,  38.08 ,  13.06 ,  2.84 ,  11.67 ,  -   ,  -   ,  1.56 ,  26.95 ,  29.74 ,  5.67 ,  0.39 ,  6.65 ,  -   ,  -   ,  0.27 ,  40.13 ,  48.00 ,  23.97 ,  8.40 ,  18.59 ,  -   ,  -   ,  4.25 
E14001361,Mid Cheshire,North West,  22.61 ,  44.91 ,  5.45 ,  4.89 ,  20.63 ,  -   ,  -   ,  1.51 ,  16.84 ,  37.59 ,  1.69 ,  0.94 ,  13.87 ,  -   ,  -   ,  0.32 ,  27.86 ,  53.37 ,  11.63 ,  12.65 ,  31.24 ,  -   ,  -   ,  3.69 
E14001362,Mid Derbyshire,East Midlands,  25.59 ,  38.06 ,  3.88 ,  15.13 ,  15.60 ,  -   ,  -   ,  1.74 ,  19.03 ,  26.82 ,  1.18 ,  5.97 ,  8.26 ,  -   ,  -   ,  0.49 ,  31.09 ,  49.82 ,  8.59 ,  29.86 ,  25.17 ,  -   ,  -   ,  4.53 
E14001363,Mid Dorset and North Poole,South West,  32.81 ,  22.32 ,  36.37 ,  7.00 ,  -   ,  -   ,  -   ,  1.50 ,  25.51 ,  14.85 ,  22.47 ,  2.53 ,  -   ,  -   ,  -   ,  0.27 ,  41.38 ,  30.43 ,  50.32 ,  14.38 ,  -   ,  -   ,  -   ,  4.33 
E14001364,Mid Leicestershire,East Midlands,  30.79 ,  35.43 ,  6.69 ,  5.37 ,  21.71 ,  -   ,  -   ,  -   ,  25.85 ,  27.58 ,  2.67 ,  0.99 ,  11.51 ,  -   ,  -   ,  -   ,  37.64 ,  44.01 ,  12.86 ,  14.58 ,  32.36 ,  -   ,  -   ,  -   
E14001365,Mid Norfolk,East of England,  29.78 ,  33.34 ,  5.67 ,  4.17 ,  27.04 ,  -   ,  -   ,  -   ,  22.08 ,  25.15 ,  1.83 ,  0.84 ,  16.14 ,  -   ,  -   ,  -   ,  37.83 ,  41.14 ,  11.65 ,  11.70 ,  40.33 ,  -   ,  -   ,  -   
E14001366,Mid Sussex,South East,  27.11 ,  29.12 ,  24.82 ,  4.41 ,  13.84 ,  -   ,  -   ,  0.70 ,  23.32 ,  23.93 ,  18.47 ,  1.88 ,  9.80 ,  -   ,  -   ,  0.22 ,  30.80 ,  34.72 ,  31.30 ,  7.04 ,  19.51 ,  -   ,  -   ,  1.34 
E14001367,Middlesbrough and Thornaby East,North East,  11.79 ,  50.84 ,  2.38 ,  1.88 ,  25.55 ,  -   ,  -   ,  7.55 ,  8.40 ,  42.81 ,  0.62 ,  0.31 ,  13.71 ,  -   ,  -   ,  2.21 ,  15.33 ,  61.02 ,  5.73 ,  4.82 ,  35.40 ,  -   ,  -   ,  15.81 
E14001368,Middlesbrough South and East Cleveland,North East,  32.90 ,  60.36 ,  2.26 ,  1.93 ,  -   ,  -   ,  -   ,  2.56 ,  26.40 ,  52.69 ,  0.54 ,  0.20 ,  -   ,  -   ,  -   ,  0.65 ,  40.01 ,  68.73 ,  5.39 ,  5.81 ,  -   ,  -   ,  -   ,  5.92 
E14001369,Milton Keynes Central,South East,  30.83 ,  50.43 ,  7.61 ,  1.64 ,  7.72 ,  -   ,  -   ,  1.77 ,  25.12 ,  42.38 ,  3.19 ,  0.29 ,  3.76 ,  -   ,  -   ,  0.30 ,  36.50 ,  57.39 ,  14.57 ,  4.78 ,  12.48 ,  -   ,  -   ,  5.09 
E14001370,Milton Keynes North,South East,  28.42 ,  44.05 ,  11.00 ,  3.69 ,  12.85 ,  -   ,  -   ,  -   ,  22.26 ,  32.60 ,  4.78 ,  0.79 ,  6.59 ,  -   ,  -   ,  -   ,  33.74 ,  55.05 ,  22.44 ,  9.41 ,  21.68 ,  -   ,  -   ,  -   
E14001371,Mitcham and Morden,London,  13.68 ,  59.04 ,  8.99 ,  4.01 ,  10.38 ,  -   ,  -   ,  3.90 ,  10.75 ,  48.25 ,  3.18 ,  0.94 ,  5.37 ,  -   ,  -   ,  1.23 ,  17.29 ,  69.35 ,  18.43 ,  10.87 ,  17.29 ,  -   ,  -   ,  9.35 
E14001372,Morecambe and Lunesdale,North West,  25.09 ,  52.74 ,  6.54 ,  3.67 ,  11.97 ,  -   ,  -   ,  -   ,  20.20 ,  45.29 ,  2.03 ,  1.03 ,  7.11 ,  -   ,  -   ,  -   ,  29.66 ,  59.76 ,  13.81 ,  8.54 ,  19.73 ,  -   ,  -   ,  -   
E14001373,New Forest East,South East,  29.90 ,  25.25 ,  18.83 ,  3.25 ,  20.89 ,  -   ,  -   ,  1.88 ,  23.77 ,  17.65 ,  9.74 ,  0.42 ,  11.40 ,  -   ,  -   ,  0.61 ,  36.56 ,  32.93 ,  29.56 ,  9.04 ,  30.78 ,  -   ,  -   ,  5.66 
E14001374,New Forest West,South East,  27.79 ,  22.08 ,  20.25 ,  9.60 ,  17.92 ,  -   ,  -   ,  2.36 ,  21.44 ,  15.76 ,  14.15 ,  3.34 ,  10.81 ,  -   ,  -   ,  0.43 ,  35.00 ,  28.96 ,  30.12 ,  18.64 ,  27.93 ,  -   ,  -   ,  7.16 
E14001375,Newark,East Midlands,  28.68 ,  35.58 ,  5.44 ,  8.12 ,  21.02 ,  -   ,  -   ,  1.16 ,  22.94 ,  29.72 ,  2.11 ,  3.05 ,  12.99 ,  -   ,  -   ,  0.19 ,  34.91 ,  42.56 ,  11.14 ,  14.30 ,  31.65 ,  -   ,  -   ,  3.47 
E14001376,Newbury,South East,  25.72 ,  11.11 ,  46.51 ,  4.98 ,  10.86 ,  -   ,  -   ,  0.82 ,  19.81 ,  6.91 ,  31.95 ,  0.90 ,  5.14 ,  -   ,  -   ,  0.14 ,  33.19 ,  17.53 ,  59.23 ,  13.72 ,  18.28 ,  -   ,  -   ,  2.48 
E14001377,Newcastle upon Tyne Central and West,North East,  12.79 ,  50.40 ,  6.55 ,  4.81 ,  14.06 ,  -   ,  -   ,  11.39 ,  9.72 ,  41.76 ,  2.99 ,  1.36 ,  9.06 ,  -   ,  -   ,  4.62 ,  15.61 ,  58.58 ,  11.96 ,  11.07 ,  21.90 ,  -   ,  -   ,  20.28 
E14001378,Newcastle upon Tyne East and Wallsend,North East,  11.62 ,  55.06 ,  8.54 ,  8.02 ,  11.84 ,  -   ,  -   ,  4.92 ,  8.66 ,  46.00 ,  2.75 ,  2.82 ,  5.91 ,  -   ,  -   ,  1.49 ,  15.18 ,  66.68 ,  16.75 ,  15.74 ,  19.68 ,  -   ,  -   ,  9.20 
E14001379,Newcastle upon Tyne North,North East,  14.63 ,  56.80 ,  7.31 ,  5.19 ,  14.54 ,  -   ,  -   ,  1.54 ,  11.30 ,  48.68 ,  1.78 ,  1.43 ,  8.13 ,  -   ,  -   ,  0.27 ,  18.92 ,  66.40 ,  13.43 ,  10.42 ,  21.38 ,  -   ,  -   ,  4.69 
E14001380,Newcastle-under-Lyme,West Midlands,  26.79 ,  46.60 ,  3.60 ,  2.29 ,  20.72 ,  -   ,  -   ,  -   ,  20.89 ,  36.87 ,  1.04 ,  0.20 ,  12.53 ,  -   ,  -   ,  -   ,  33.50 ,  56.13 ,  8.43 ,  6.11 ,  31.57 ,  -   ,  -   ,  -   
E14001381,Newton Abbot,South West,  26.31 ,  31.62 ,  17.03 ,  4.39 ,  18.63 ,  -   ,  -   ,  2.01 ,  20.58 ,  23.67 ,  8.36 ,  1.13 ,  10.93 ,  -   ,  -   ,  0.44 ,  32.56 ,  41.00 ,  27.68 ,  9.98 ,  27.66 ,  -   ,  -   ,  4.93 
E14001382,Newton Aycliffe and Spennymoor,North East,  18.74 ,  46.46 ,  4.26 ,  3.42 ,  24.74 ,  -   ,  -   ,  2.38 ,  14.08 ,  37.69 ,  1.16 ,  0.73 ,  15.88 ,  -   ,  -   ,  0.40 ,  23.95 ,  55.69 ,  10.43 ,  10.61 ,  35.12 ,  -   ,  -   ,  6.22 
